"No.","Time","Source","Destination","Protocol","Length","Info"
"2468","43.519882","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3567873 Win=82 Len=0 TSval=73546571 TSecr=3797926983"
"2469","43.533349","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3572217 Ack=1 Win=83 Len=2896 TSval=3797927031 TSecr=73546571"
"2470","43.556244","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3572217 Win=82 Len=0 TSval=73546607 TSecr=3797927007"
"2471","43.557633","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3575113 Ack=1 Win=83 Len=2896 TSval=3797927067 TSecr=73546607"
"2472","43.579756","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3575113 Win=82 Len=0 TSval=73546631 TSecr=3797927031"
"2473","43.582128","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3578009 Ack=1 Win=83 Len=2896 TSval=3797927091 TSecr=73546631"
"2474","43.604454","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3578009 Win=82 Len=0 TSval=73546655 TSecr=3797927067"
"2475","43.607660","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3580905 Ack=1 Win=83 Len=2896 TSval=3797927115 TSecr=73546655"
"2476","43.629125","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3580905 Win=82 Len=0 TSval=73546680 TSecr=3797927091"
"2477","43.631762","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3583801 Ack=1 Win=83 Len=2896 TSval=3797927140 TSecr=73546680"
"2478","43.653532","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3583801 Win=82 Len=0 TSval=73546704 TSecr=3797927115"
"2479","43.655243","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3586697 Ack=1 Win=83 Len=2896 TSval=3797927165 TSecr=73546704"
"2480","43.676923","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3586697 Win=82 Len=0 TSval=73546728 TSecr=3797927140"
"2481","43.678173","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=3589593 Ack=1 Win=83 Len=1448 TSval=3797927188 TSecr=73546728"
"2482","43.690924","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3591041 Ack=1 Win=83 Len=2896 TSval=3797927188 TSecr=73546728"
"2483","43.701263","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3589593 Win=82 Len=0 TSval=73546752 TSecr=3797927165"
"2484","43.715896","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3593937 Ack=1 Win=83 Len=2896 TSval=3797927212 TSecr=73546752"
"2485","43.737733","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3593937 Win=82 Len=0 TSval=73546789 TSecr=3797927188"
"2486","43.740070","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3596833 Ack=1 Win=83 Len=2896 TSval=3797927249 TSecr=73546789"
"2487","43.764398","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3596833 Win=82 Len=0 TSval=73546815 TSecr=3797927212"
"2488","43.764411","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3599729 Ack=1 Win=83 Len=2896 TSval=3797927275 TSecr=73546815"
"2489","43.788176","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3599729 Win=82 Len=0 TSval=73546839 TSecr=3797927249"
"2490","43.788188","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3602625 Ack=1 Win=83 Len=2896 TSval=3797927299 TSecr=73546839"
"2491","43.812827","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3602625 Win=82 Len=0 TSval=73546864 TSecr=3797927275"
"2492","43.812841","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3605521 Ack=1 Win=83 Len=2896 TSval=3797927324 TSecr=73546864"
"2493","43.834604","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3605521 Win=82 Len=0 TSval=73546886 TSecr=3797927299"
"2494","43.836607","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3608417 Ack=1 Win=83 Len=2896 TSval=3797927346 TSecr=73546886"
"2495","43.858902","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3608417 Win=82 Len=0 TSval=73546910 TSecr=3797927324"
"2496","43.859892","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3611313 Ack=1 Win=83 Len=1448 TSval=3797927370 TSecr=73546910"
"2497","43.872461","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3612761 Ack=1 Win=83 Len=2896 TSval=3797927370 TSecr=73546910"
"2498","43.882640","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3611313 Win=82 Len=0 TSval=73546934 TSecr=3797927346"
"2499","43.897025","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3615657 Ack=1 Win=83 Len=2896 TSval=3797927394 TSecr=73546934"
"2500","43.918917","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3615657 Win=82 Len=0 TSval=73546970 TSecr=3797927370"
"2501","43.920343","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3618553 Ack=1 Win=83 Len=2896 TSval=3797927430 TSecr=73546970"
"2502","43.943698","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3618553 Win=82 Len=0 TSval=73546995 TSecr=3797927394"
"2503","43.949781","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3621449 Ack=1 Win=83 Len=2896 TSval=3797927455 TSecr=73546995"
"2504","43.967520","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3621449 Win=82 Len=0 TSval=73547018 TSecr=3797927430"
"2505","43.973751","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3624345 Ack=1 Win=83 Len=2896 TSval=3797927479 TSecr=73547018"
"2506","43.992165","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3624345 Win=82 Len=0 TSval=73547043 TSecr=3797927455"
"2507","43.993009","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3627241 Ack=1 Win=83 Len=2896 TSval=3797927503 TSecr=73547043"
"2508","44.015860","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3627241 Win=82 Len=0 TSval=73547067 TSecr=3797927479"
"2509","44.017496","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3630137 Ack=1 Win=83 Len=2896 TSval=3797927527 TSecr=73547067"
"2510","44.040714","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3630137 Win=82 Len=0 TSval=73547092 TSecr=3797927503"
"2511","44.044349","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=3633033 Ack=1 Win=83 Len=1448 TSval=3797927552 TSecr=73547092"
"2512","44.055855","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3634481 Ack=1 Win=83 Len=2896 TSval=3797927552 TSecr=73547092"
"2513","44.064440","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3633033 Win=82 Len=0 TSval=73547115 TSecr=3797927527"
"2514","44.078181","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3637377 Ack=1 Win=83 Len=2896 TSval=3797927575 TSecr=73547115"
"2515","44.102009","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3637377 Win=82 Len=0 TSval=73547153 TSecr=3797927552"
"2516","44.102022","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3640273 Ack=1 Win=83 Len=2896 TSval=3797927613 TSecr=73547153"
"2517","44.125227","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3640273 Win=82 Len=0 TSval=73547176 TSecr=3797927575"
"2518","44.126165","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3643169 Ack=1 Win=83 Len=2896 TSval=3797927636 TSecr=73547176"
"2519","44.149989","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3643169 Win=82 Len=0 TSval=73547201 TSecr=3797927613"
"2520","44.152804","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3646065 Ack=1 Win=83 Len=2896 TSval=3797927661 TSecr=73547201"
"2521","44.176350","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3646065 Win=82 Len=0 TSval=73547227 TSecr=3797927636"
"2522","44.176363","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3648961 Ack=1 Win=83 Len=2896 TSval=3797927687 TSecr=73547227"
"2523","44.198628","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3648961 Win=82 Len=0 TSval=73547250 TSecr=3797927661"
"2524","44.200557","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3651857 Ack=1 Win=83 Len=2896 TSval=3797927710 TSecr=73547250"
"2525","44.224410","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3651857 Win=82 Len=0 TSval=73547275 TSecr=3797927687"
"2526","44.224422","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3654753 Ack=1 Win=83 Len=1448 TSval=3797927735 TSecr=73547275"
"2527","44.235898","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3656201 Ack=1 Win=83 Len=2896 TSval=3797927735 TSecr=73547275"
"2528","44.245944","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3654753 Win=82 Len=0 TSval=73547297 TSecr=3797927710"
"2529","44.259465","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3659097 Ack=1 Win=83 Len=2896 TSval=3797927757 TSecr=73547297"
"2530","44.282323","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3659097 Win=82 Len=0 TSval=73547333 TSecr=3797927735"
"2531","44.284424","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3661993 Ack=1 Win=83 Len=2896 TSval=3797927793 TSecr=73547333"
"2532","44.308381","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3661993 Win=82 Len=0 TSval=73547359 TSecr=3797927757"
"2533","44.308394","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3664889 Ack=1 Win=83 Len=2896 TSval=3797927819 TSecr=73547359"
"2534","44.332284","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3664889 Win=82 Len=0 TSval=73547383 TSecr=3797927793"
"2535","44.332297","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3667785 Ack=1 Win=83 Len=2896 TSval=3797927843 TSecr=73547383"
"2536","44.355342","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3667785 Win=82 Len=0 TSval=73547406 TSecr=3797927819"
"2537","44.356477","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3670681 Ack=1 Win=83 Len=2896 TSval=3797927866 TSecr=73547406"
"2538","44.379130","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3670681 Win=82 Len=0 TSval=73547430 TSecr=3797927843"
"2539","44.382451","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3673577 Ack=1 Win=83 Len=2896 TSval=3797927890 TSecr=73547430"
"2540","44.404369","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3673577 Win=82 Len=0 TSval=73547455 TSecr=3797927866"
"2541","44.405480","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=3676473 Ack=1 Win=83 Len=1448 TSval=3797927915 TSecr=73547455"
"2542","44.420297","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3677921 Ack=1 Win=83 Len=2896 TSval=3797927915 TSecr=73547455"
"2543","44.428079","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3676473 Win=82 Len=0 TSval=73547479 TSecr=3797927890"
"2544","44.444137","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3680817 Ack=1 Win=83 Len=2896 TSval=3797927939 TSecr=73547479"
"2545","44.464387","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3680817 Win=82 Len=0 TSval=73547515 TSecr=3797927915"
"2546","44.467841","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3683713 Ack=1 Win=83 Len=2896 TSval=3797927975 TSecr=73547515"
"2547","44.488450","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3683713 Win=82 Len=0 TSval=73547539 TSecr=3797927939"
"2548","44.490284","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3686609 Ack=1 Win=83 Len=2896 TSval=3797927999 TSecr=73547539"
"2549","44.513727","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3686609 Win=82 Len=0 TSval=73547565 TSecr=3797927975"
"2550","44.513742","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3689505 Ack=1 Win=83 Len=2896 TSval=3797928025 TSecr=73547565"
"2551","44.539622","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3689505 Win=82 Len=0 TSval=73547591 TSecr=3797927999"
"2552","44.539638","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3692401 Ack=1 Win=83 Len=2896 TSval=3797928051 TSecr=73547591"
"2553","44.562188","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3692401 Win=82 Len=0 TSval=73547613 TSecr=3797928025"
"2554","44.562201","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3695297 Ack=1 Win=83 Len=2896 TSval=3797928073 TSecr=73547613"
"2555","44.585398","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3695297 Win=82 Len=0 TSval=73547636 TSecr=3797928051"
"2556","44.588003","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3698193 Ack=1 Win=83 Len=1448 TSval=3797928096 TSecr=73547636"
"2557","44.599216","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3699641 Ack=1 Win=83 Len=2896 TSval=3797928096 TSecr=73547636"
"2558","44.610194","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3698193 Win=82 Len=0 TSval=73547661 TSecr=3797928073"
"2559","44.624109","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3702537 Ack=1 Win=83 Len=2896 TSval=3797928121 TSecr=73547661"
"2560","44.645779","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3702537 Win=82 Len=0 TSval=73547697 TSecr=3797928096"
"2561","44.648625","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3705433 Ack=1 Win=83 Len=2896 TSval=3797928157 TSecr=73547697"
"2562","44.670290","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3705433 Win=82 Len=0 TSval=73547721 TSecr=3797928121"
"2563","44.673404","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3708329 Ack=1 Win=83 Len=2896 TSval=3797928181 TSecr=73547721"
"2564","44.696668","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3708329 Win=82 Len=0 TSval=73547748 TSecr=3797928157"
"2565","44.696681","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3711225 Ack=1 Win=83 Len=2896 TSval=3797928208 TSecr=73547748"
"2566","44.721238","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3711225 Win=82 Len=0 TSval=73547772 TSecr=3797928181"
"2567","44.721254","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3714121 Ack=1 Win=83 Len=2896 TSval=3797928232 TSecr=73547772"
"2568","44.743051","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3714121 Win=82 Len=0 TSval=73547794 TSecr=3797928208"
"2569","44.744859","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3717017 Ack=1 Win=83 Len=2896 TSval=3797928254 TSecr=73547794"
"2570","44.768105","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3717017 Win=82 Len=0 TSval=73547819 TSecr=3797928232"
"2571","44.768117","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=3719913 Ack=1 Win=83 Len=1448 TSval=3797928279 TSecr=73547819"
"2572","44.780797","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3721361 Ack=1 Win=83 Len=2896 TSval=3797928279 TSecr=73547819"
"2573","44.791983","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3719913 Win=82 Len=0 TSval=73547843 TSecr=3797928254"
"2574","44.804709","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3724257 Ack=1 Win=83 Len=2896 TSval=3797928303 TSecr=73547843"
"2575","44.827497","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3724257 Win=82 Len=0 TSval=73547878 TSecr=3797928279"
"2576","44.831811","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3727153 Ack=1 Win=83 Len=2896 TSval=3797928338 TSecr=73547878"
"2577","44.852548","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3727153 Win=82 Len=0 TSval=73547903 TSecr=3797928303"
"2578","44.854303","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3730049 Ack=1 Win=83 Len=2896 TSval=3797928364 TSecr=73547903"
"2579","44.882568","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3730049 Win=82 Len=0 TSval=73547933 TSecr=3797928338"
"2580","44.882583","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3732945 Ack=1 Win=83 Len=2896 TSval=3797928394 TSecr=73547933"
"2581","44.901596","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3732945 Win=82 Len=0 TSval=73547953 TSecr=3797928364"
"2582","44.901608","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3735841 Ack=1 Win=83 Len=2896 TSval=3797928413 TSecr=73547953"
"2583","44.907172","fe80::1c78:69ff:fe33:4a68","ff02::2","ICMPv6","70","Router Solicitation from 1e:78:69:33:4a:68"
"2584","44.925985","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3735841 Win=82 Len=0 TSval=73547977 TSecr=3797928394"
"2585","44.925996","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3738737 Ack=1 Win=83 Len=2896 TSval=3797928437 TSecr=73547977"
"2586","44.948479","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3738737 Win=82 Len=0 TSval=73547999 TSecr=3797928413"
"2587","44.951673","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3741633 Ack=1 Win=83 Len=1448 TSval=3797928459 TSecr=73547999"
"2588","44.964148","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3743081 Ack=1 Win=83 Len=2896 TSval=3797928459 TSecr=73547999"
"2589","44.973443","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3741633 Win=82 Len=0 TSval=73548024 TSecr=3797928437"
"2590","44.987947","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3745977 Ack=1 Win=83 Len=2896 TSval=3797928484 TSecr=73548024"
"2591","45.012235","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3745977 Win=82 Len=0 TSval=73548063 TSecr=3797928459"
"2592","45.012249","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3748873 Ack=1 Win=83 Len=2896 TSval=3797928523 TSecr=73548063"
"2593","45.036161","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3748873 Win=82 Len=0 TSval=73548087 TSecr=3797928484"
"2594","45.036174","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3751769 Ack=1 Win=83 Len=2896 TSval=3797928547 TSecr=73548087"
"2595","45.058563","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3751769 Win=82 Len=0 TSval=73548110 TSecr=3797928523"
"2596","45.060343","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3754665 Ack=1 Win=83 Len=2896 TSval=3797928570 TSecr=73548110"
"2597","45.082411","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3754665 Win=82 Len=0 TSval=73548133 TSecr=3797928547"
"2598","45.083223","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3757561 Ack=1 Win=83 Len=2896 TSval=3797928593 TSecr=73548133"
"2599","45.108659","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3757561 Win=82 Len=0 TSval=73548160 TSecr=3797928570"
"2600","45.108671","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3760457 Ack=1 Win=83 Len=2896 TSval=3797928620 TSecr=73548160"
"2601","45.131965","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3760457 Win=82 Len=0 TSval=73548183 TSecr=3797928593"
"2602","45.131978","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=3763353 Ack=1 Win=83 Len=1448 TSval=3797928643 TSecr=73548183"
"2603","45.144229","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3764801 Ack=1 Win=83 Len=2896 TSval=3797928643 TSecr=73548183"
"2604","45.155741","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3763353 Win=82 Len=0 TSval=73548207 TSecr=3797928620"
"2605","45.168985","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3767697 Ack=1 Win=83 Len=2896 TSval=3797928667 TSecr=73548207"
"2606","45.191876","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3767697 Win=82 Len=0 TSval=73548243 TSecr=3797928643"
"2607","45.193764","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3770593 Ack=1 Win=83 Len=2896 TSval=3797928703 TSecr=73548243"
"2608","45.215427","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3770593 Win=82 Len=0 TSval=73548266 TSecr=3797928667"
"2609","45.216680","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3773489 Ack=1 Win=83 Len=2896 TSval=3797928726 TSecr=73548266"
"2610","45.239593","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3773489 Win=82 Len=0 TSval=73548291 TSecr=3797928703"
"2611","45.241788","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3776385 Ack=1 Win=83 Len=2896 TSval=3797928751 TSecr=73548291"
"2612","45.264266","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3776385 Win=82 Len=0 TSval=73548315 TSecr=3797928726"
"2613","45.267459","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3779281 Ack=1 Win=83 Len=2896 TSval=3797928775 TSecr=73548315"
"2614","45.289391","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3779281 Win=82 Len=0 TSval=73548340 TSecr=3797928751"
"2615","45.289440","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3782177 Ack=1 Win=83 Len=2896 TSval=3797928800 TSecr=73548340"
"2616","45.312415","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3782177 Win=82 Len=0 TSval=73548363 TSecr=3797928775"
"2617","45.313974","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3785073 Ack=1 Win=83 Len=1448 TSval=3797928823 TSecr=73548363"
"2618","45.325316","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3786521 Ack=1 Win=83 Len=2896 TSval=3797928823 TSecr=73548363"
"2619","45.338349","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3785073 Win=82 Len=0 TSval=73548389 TSecr=3797928800"
"2620","45.349453","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3789417 Ack=1 Win=83 Len=2896 TSval=3797928849 TSecr=73548389"
"2621","45.373677","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3789417 Win=82 Len=0 TSval=73548425 TSecr=3797928823"
"2622","45.373691","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3792313 Ack=1 Win=83 Len=2896 TSval=3797928885 TSecr=73548425"
